n,m,cc,diameter,avg_path_length,density
4039.0,88234.0,0.0107452940521635,4.0,2.6058262304100155,0.0108199635034392
4039.0,88234.0,0.0107910982386728,4.0,2.605620828423613,0.0108199635034392
4039.0,88234.0,0.0108165403058613,4.0,2.6058907327651486,0.0108199635034392
4039.0,88234.0,0.0108684290861198,4.0,2.605731806810296,0.0108199635034392
4039.0,88234.0,0.0108251552874833,4.0,2.605858113703427,0.0108199635034392
100.0,514.0,0.0984819734345351,4.0,2.204848484848485,0.1038383838383838
100.0,498.0,0.0953469048608226,4.0,2.229090909090909,0.1006060606060606
